name,genre,time,year,country,lang,production bdget,domestic gross,world wide gross,rate,neto income
281,1.0,95.0,2010,66.0,21.0,130000000.0,148415860.0,321887200.0,7.2,191887200.0
282,0.0,140.0,2003,66.0,21.0,130000000.0,138540860.0,273271970.0,7.8,143271970.0
283,1.0,101.0,2014,66.0,21.0,130000000.0,131538430.0,492846300.0,5.8,362846300.0
284,11.0,100.0,2010,66.0,21.0,130000000.0,118311370.0,290650500.0,9.3,160650500.0
285,6.0,137.0,2014,66.0,21.0,130000000.0,101200050.0,352831070.0,4.1,222831070.0
286,1.0,104.0,2011,66.0,21.0,130000000.0,77591830.0,373993950.0,7.4,243993950.0
287,0.0,99.0,2013,66.0,21.0,130000000.0,60522096.0,251499660.0,3.6,121499660.0
288,6.0,165.0,2008,66.0,21.0,130000000.0,49554000.0,215080820.0,6.5,85080820.0
289,0.0,98.0,2013,66.0,21.0,130000000.0,33618856.0,79076680.0,8.9,-50923320.0
290,1.0,104.0,2019,36.0,21.0,129000000.0,160799500.0,522747840.0,8.6,393747840.0
291,6.0,117.0,2011,66.0,21.0,127500000.0,281287140.0,689420000.0,6.2,561920000.0
292,1.0,82.0,2000,66.0,21.0,127500000.0,137748060.0,356148060.0,7.9,228648060.0
293,0.0,135.0,2017,66.0,21.0,127000000.0,226277070.0,614202300.0,9.0,487202300.0
294,1.0,97.0,2014,66.0,21.0,127000000.0,113746620.0,353756600.0,5.7,226756600.0
295,1.0,131.0,2011,65.0,21.0,125000000.0,381193150.0,1328766600.0,8.9,1203766600.0
296,11.0,123.0,2014,66.0,21.0,125000000.0,337135870.0,766575100.0,7.7,641575100.0
297,1.0,152.0,2001,65.0,21.0,125000000.0,317871460.0,965054140.0,6.7,840054140.0
298,1.0,123.0,2019,66.0,21.0,125000000.0,316831230.0,798332900.0,8.7,673332900.0
299,1.0,146.0,2010,65.0,21.0,125000000.0,296131600.0,952601400.0,8.5,827601400.0
300,11.0,152.0,2006,66.0,21.0,125000000.0,217536140.0,767820500.0,8.0,642820500.0
301,0.0,135.0,2003,66.0,21.0,125000000.0,214949700.0,406348640.0,7.9,281348640.0
302,0.0,130.0,2011,66.0,21.0,125000000.0,210031330.0,630163460.0,8.3,505163460.0
303,1.0,101.0,2014,66.0,21.0,125000000.0,191204750.0,485004770.0,6.0,360004770.0
304,0.0,129.0,2011,66.0,21.0,125000000.0,186848420.0,535663460.0,7.7,410663460.0
305,1.0,123.0,2004,66.0,21.0,125000000.0,186740800.0,555840100.0,7.5,430840100.0
306,1.0,97.0,2017,66.0,21.0,125000000.0,175003040.0,527965950.0,5.1,402965950.0
307,0.0,106.0,2010,66.0,21.0,125000000.0,163214880.0,493214880.0,7.0,368214880.0
308,1.0,93.0,2016,66.0,21.0,125000000.0,153707070.0,343242620.0,6.7,218242620.0
309,0.0,139.0,1998,66.0,21.0,125000000.0,136314290.0,376000000.0,2.8,251000000.0
310,11.0,124.0,2012,66.0,21.0,125000000.0,126477090.0,402448260.0,8.3,277448260.0
311,11.0,135.0,2012,66.0,21.0,125000000.0,113203870.0,280355900.0,5.8,155355900.0
312,0.0,125.0,1997,66.0,21.0,125000000.0,107325190.0,238317810.0,9.5,113317810.0
313,0.0,103.0,2018,66.0,21.0,125000000.0,68420120.0,304868960.0,6.9,179868960.0
314,1.0,100.0,2020,66.0,21.0,125000000.0,62342370.0,107360936.0,7.8,-17639064.0
315,0.0,117.0,2012,66.0,21.0,125000000.0,58877970.0,211856100.0,7.8,86856100.0
316,0.0,116.0,2016,66.0,21.0,125000000.0,54647948.0,240759680.0,7.8,115759680.0
317,1.0,104.0,2016,66.0,21.0,125000000.0,33370166.0,61642800.0,9.2,-63357200.0
318,0.0,103.0,1999,66.0,21.0,125000000.0,32698900.0,61698900.0,6.5,-63301100.0
319,1.0,105.0,2000,66.0,21.0,123000000.0,260348830.0,345445400.0,5.6,222445400.0
320,0.0,126.0,2000,66.0,21.0,120000000.0,215409890.0,549588540.0,4.2,429588540.0
321,6.0,129.0,2000,66.0,21.0,120000000.0,182618430.0,328711420.0,6.3,208711420.0
322,0.0,123.0,2016,66.0,21.0,120000000.0,162192930.0,416168320.0,5.5,296168320.0
323,1.0,116.0,2022,66.0,21.0,120000000.0,147239340.0,394734900.0,0.9,274734900.0
324,0.0,91.0,2007,66.0,21.0,120000000.0,131921736.0,289480700.0,5.1,169480700.0
325,6.0,125.0,2012,66.0,21.0,120000000.0,124987020.0,619310340.0,8.4,499310340.0
326,0.0,110.0,2007,66.0,21.0,120000000.0,115802590.0,229545580.0,4.8,109545580.0
327,0.0,107.0,2018,66.0,21.0,120000000.0,101028230.0,427947230.0,8.1,307947230.0
328,0.0,106.0,2003,66.0,21.0,120000000.0,100814330.0,227163280.0,8.9,107163280.0
329,0.0,109.0,2013,66.0,21.0,120000000.0,93050120.0,286192100.0,4.5,166192100.0
330,11.0,125.0,2013,66.0,21.0,120000000.0,89107230.0,287916640.0,2.8,167916640.0
331,0.0,124.0,2017,66.0,21.0,120000000.0,85364450.0,142531550.0,8.0,22531550.0
332,1.0,77.0,2002,66.0,21.0,120000000.0,64956810.0,166000000.0,4.1,46000000.0
333,0.0,116.0,2014,66.0,21.0,120000000.0,58607010.0,242981800.0,4.9,122981800.0
334,1.0,119.0,2004,66.0,21.0,120000000.0,57712750.0,107212750.0,8.2,-12787250.0
335,0.0,100.0,2015,66.0,21.0,120000000.0,56117548.0,167849180.0,1.8,47849180.0
336,0.0,135.0,2008,66.0,21.0,120000000.0,43945770.0,93394460.0,6.0,-26605540.0
337,0.0,136.0,2005,66.0,21.0,120000000.0,35818910.0,163018910.0,6.3,43018910.0
338,10.0,121.0,2010,66.0,21.0,120000000.0,30212620.0,49628176.0,2.5,-70371824.0
339,0.0,109.0,2010,66.0,21.0,117000000.0,76423030.0,258751380.0,4.9,141751380.0
340,0.0,136.0,2021,13.0,21.0,117000000.0,76423030.0,699084100.0,8.3,582084100.0
341,0.0,112.0,2018,66.0,21.0,116000000.0,213511410.0,856081000.0,6.6,740081000.0
342,1.0,133.0,1999,66.0,21.0,115000000.0,474544670.0,1027044700.0,7.2,912044700.0
343,1.0,139.0,2005,66.0,21.0,115000000.0,380270600.0,848998850.0,7.5,733998850.0
344,1.0,143.0,2002,66.0,21.0,115000000.0,310676740.0,656695600.0,9.2,541695600.0
345,1.0,92.0,2001,66.0,21.0,115000000.0,290149440.0,560483700.0,9.4,445483700.0
346,0.0,126.0,2013,66.0,21.0,115000000.0,132556850.0,416456860.0,8.2,301456860.0
347,11.0,109.0,1997,66.0,21.0,115000000.0,67163860.0,178200000.0,8.4,63200000.0
348,0.0,113.0,2016,66.0,21.0,115000000.0,48003016.0,165149300.0,9.5,50149300.0
349,0.0,134.0,2002,66.0,21.0,115000000.0,40914068.0,77628264.0,5.0,-37371736.0
350,1.0,110.0,2008,22.0,24.0,113500000.0,999811.0,132999810.0,8.6,19499810.0
351,1.0,87.0,2010,66.0,21.0,112000000.0,42779260.0,232017860.0,8.2,120017860.0
352,1.0,107.0,2017,66.0,21.0,111000000.0,84410380.0,289838900.0,5.1,178838900.0
353,0.0,119.0,2018,66.0,21.0,110000000.0,324591740.0,786362400.0,8.5,676362400.0
354,11.0,91.0,2013,65.0,21.0,110000000.0,274092700.0,688214300.0,2.9,578214300.0
355,1.0,108.0,2006,66.0,21.0,110000000.0,250863260.0,579446400.0,6.7,469446400.0
356,0.0,97.0,2021,66.0,21.0,110000000.0,213550370.0,501600400.0,8.4,391600400.0
357,0.0,120.0,2005,66.0,21.0,110000000.0,186336270.0,486124100.0,8.0,376124100.0
358,1.0,114.0,2015,66.0,21.0,110000000.0,155190830.0,456258530.0,5.2,346258530.0
359,1.0,103.0,2011,66.0,21.0,110000000.0,142614160.0,563749300.0,4.3,453749300.0
360,0.0,129.0,2007,66.0,21.0,110000000.0,134529400.0,382288160.0,8.6,272288160.0
361,0.0,118.0,2015,66.0,21.0,110000000.0,130179070.0,295075870.0,5.8,185075870.0
362,1.0,125.0,2004,66.0,21.0,110000000.0,125531630.0,362989100.0,6.5,252989100.0
363,0.0,119.0,1997,65.0,21.0,110000000.0,125304270.0,339504300.0,5.3,229504300.0
364,6.0,164.0,2000,66.0,21.0,110000000.0,113330344.0,215300000.0,5.5,105300000.0
365,0.0,102.0,2014,66.0,21.0,110000000.0,106580050.0,330780060.0,5.1,220780060.0
366,6.0,170.0,2004,66.0,21.0,110000000.0,102608824.0,208370900.0,8.9,98370900.0
367,11.0,116.0,2016,66.0,21.0,110000000.0,100014696.0,302239680.0,8.2,192239680.0
368,0.0,118.0,2011,66.0,21.0,110000000.0,98780040.0,229155500.0,6.9,119155500.0
369,1.0,126.0,2016,66.0,21.0,110000000.0,87242830.0,295986880.0,9.0,185986880.0
370,0.0,126.0,2011,66.0,21.0,110000000.0,85463310.0,263880340.0,7.3,153880340.0
371,1.0,118.0,2019,66.0,21.0,110000000.0,80001810.0,253020460.0,6.6,143020460.0
372,0.0,118.0,2010,66.0,21.0,110000000.0,77222100.0,177241170.0,7.2,67241170.0
373,1.0,104.0,2013,66.0,21.0,110000000.0,71017784.0,348547520.0,5.6,238547520.0
374,0.0,120.0,2016,66.0,21.0,110000000.0,66184052.0,172022510.0,4.1,62022510.0
375,0.0,106.0,2009,66.0,21.0,110000000.0,65452310.0,152364370.0,8.9,42364370.0
376,1.0,114.0,2013,66.0,21.0,110000000.0,61737190.0,127983280.0,6.5,17983280.0
377,1.0,76.0,2004,66.0,21.0,110000000.0,50026350.0,76482460.0,2.9,-33517540.0
378,0.0,125.0,1997,66.0,21.0,110000000.0,48097080.0,150468000.0,1.6,40468000.0
379,0.0,148.0,2005,66.0,21.0,110000000.0,47398412.0,218674940.0,7.2,108674940.0
380,0.0,100.0,2017,66.0,21.0,110000000.0,40563556.0,167910690.0,8.9,57910690.0
381,1.0,120.0,2004,25.0,13.0,110000000.0,24004160.0,72004160.0,3.4,-37995840.0
382,1.0,82.0,2003,66.0,21.0,109000000.0,101018280.0,133818280.0,6.4,24818280.0
383,6.0,158.0,2001,66.0,21.0,109000000.0,58183970.0,87683970.0,6.5,-21316030.0
384,11.0,130.0,2015,66.0,21.0,108000000.0,228433660.0,653609100.0,9.1,545609100.0
385,6.0,124.0,2016,66.0,21.0,106000000.0,40098064.0,119266664.0,6.4,13266664.0
386,0.0,115.0,2004,66.0,21.0,105000000.0,144801020.0,348629600.0,6.6,243629600.0
387,1.0,92.0,1999,66.0,21.0,105000000.0,140015230.0,298815230.0,4.1,193815230.0
388,1.0,97.0,2009,66.0,21.0,105000000.0,104400900.0,270997380.0,6.8,165997380.0
389,1.0,109.0,2008,66.0,21.0,105000000.0,94784200.0,269065660.0,9.2,164065660.0
390,1.0,100.0,2016,66.0,21.0,105000000.0,64063010.0,402156670.0,3.9,297156670.0
391,10.0,110.0,2001,66.0,21.0,105000000.0,6712451.0,10364769.0,6.3,-94635231.0
392,0.0,141.0,2017,65.0,21.0,104000000.0,100234840.0,408803700.0,6.4,304803700.0
393,0.0,117.0,2000,66.0,21.0,103300000.0,101643010.0,232643000.0,7.7,129343000.0
394,0.0,154.0,2000,66.0,21.0,103000000.0,187683800.0,456435600.0,8.7,353435600.0
395,3.0,100.0,2013,66.0,21.0,103000000.0,112200070.0,362000060.0,7.7,259000060.0
396,1.0,120.0,2018,66.0,21.0,103000000.0,100478610.0,133214550.0,4.0,30214550.0
397,6.0,140.0,2009,66.0,21.0,102500000.0,97104620.0,212282700.0,4.5,109782700.0
398,0.0,144.0,2006,65.0,21.0,102000000.0,167365000.0,594420300.0,9.0,492420300.0
399,0.0,144.0,2002,66.0,21.0,102000000.0,132024710.0,358824700.0,8.0,256824700.0
400,1.0,114.0,2018,66.0,21.0,102000000.0,127195590.0,465195600.0,7.4,363195600.0
401,6.0,172.0,2012,25.0,21.0,102000000.0,27108272.0,130673150.0,6.6,28673150.0
402,1.0,161.0,2002,65.0,21.0,100000000.0,262424880.0,875454100.0,8.0,775454100.0
403,0.0,136.0,1991,66.0,21.0,100000000.0,203464110.0,515390880.0,9.5,415390880.0
404,0.0,122.0,1995,66.0,21.0,100000000.0,184031100.0,336529150.0,3.2,236529150.0
405,1.0,120.0,2001,66.0,21.0,100000000.0,180011740.0,362211740.0,8.8,262211740.0
406,1.0,130.0,2004,66.0,21.0,100000000.0,173005010.0,331323420.0,7.6,231323420.0
407,12.0,165.0,2012,66.0,21.0,100000000.0,162805440.0,449841570.0,9.2,349841570.0
408,11.0,119.0,2019,65.0,21.0,100000000.0,159227650.0,370603400.0,7.3,270603400.0
409,3.0,98.0,2010,66.0,21.0,100000000.0,148438600.0,310650560.0,3.4,210650560.0
410,0.0,141.0,1994,66.0,21.0,100000000.0,146282420.0,365300000.0,7.6,265300000.0
411,6.0,157.0,2007,66.0,21.0,100000000.0,130164650.0,267985460.0,8.9,167985460.0
412,1.0,90.0,2009,66.0,21.0,100000000.0,124870270.0,236827680.0,6.8,136827680.0
413,3.0,97.0,2010,66.0,21.0,100000000.0,119219976.0,170936460.0,8.0,70936460.0
414,1.0,107.0,2004,66.0,21.0,100000000.0,118627120.0,212956030.0,8.6,112956030.0
415,2.0,165.0,2013,66.0,21.0,100000000.0,116949180.0,389918900.0,6.0,289918900.0
416,1.0,103.0,2013,66.0,21.0,100000000.0,107518680.0,262794450.0,9.3,162794450.0
417,0.0,114.0,1996,66.0,21.0,100000000.0,101295560.0,234400000.0,3.9,134400000.0
418,1.0,91.0,1996,66.0,21.0,100000000.0,100138850.0,325500000.0,8.4,225500000.0
419,1.0,78.0,2000,66.0,21.0,100000000.0,89630580.0,169630580.0,7.9,69630580.0
420,0.0,103.0,2012,66.0,21.0,100000000.0,85028190.0,311979260.0,6.7,211979260.0
421,1.0,100.0,2009,66.0,21.0,100000000.0,77233464.0,99123656.0,5.7,-876344.0
422,1.0,104.0,2006,2.0,21.0,100000000.0,75030160.0,249488110.0,4.6,149488110.0
423,1.0,97.0,2014,66.0,21.0,100000000.0,72688616.0,243388600.0,7.6,143388600.0
424,11.0,102.0,2010,22.0,21.0,100000000.0,67631160.0,278731360.0,6.9,178731360.0
425,0.0,120.0,1999,66.0,21.0,100000000.0,66889044.0,212026980.0,3.2,112026980.0
426,1.0,104.0,2019,66.0,21.0,100000000.0,66757012.0,165138480.0,9.2,65138480.0
427,2.0,93.0,2004,66.0,21.0,100000000.0,59475624.0,96150480.0,6.0,-3849520.0
428,1.0,85.0,2007,66.0,21.0,100000000.0,58867696.0,145395740.0,6.2,45395740.0
429,0.0,143.0,2006,25.0,21.0,100000000.0,57377916.0,171377920.0,9.0,71377920.0
430,0.0,138.0,2019,10.0,21.0,100000000.0,56846800.0,126829064.0,7.1,26829064.0
431,1.0,90.0,2010,2.0,21.0,100000000.0,55675310.0,139716720.0,9.4,39716720.0
432,0.0,129.0,1997,66.0,21.0,100000000.0,54768950.0,121100000.0,7.0,21100000.0
433,3.0,102.0,2009,66.0,21.0,100000000.0,49438370.0,69548640.0,9.0,-30451360.0
434,1.0,113.0,2003,2.0,21.0,100000000.0,48417850.0,95255490.0,6.7,-4744510.0
435,1.0,93.0,2019,59.0,21.0,100000000.0,45216790.0,115112120.0,4.4,15112120.0
436,0.0,101.0,2004,66.0,21.0,100000000.0,40202380.0,82078050.0,1.8,-17921950.0
437,0.0,103.0,2014,66.0,21.0,100000000.0,39322544.0,209461380.0,4.8,109461380.0
438,9.0,156.0,2021,66.0,21.0,100000000.0,38530320.0,74984450.0,8.4,-25015550.0
439,1.0,95.0,2002,66.0,21.0,100000000.0,38120550.0,91800000.0,7.2,-8200000.0
440,0.0,131.0,2021,65.0,21.0,100000000.0,37176372.0,121125300.0,6.4,21125300.0
441,6.0,114.0,2010,66.0,21.0,100000000.0,35497336.0,97523020.0,7.1,-2476980.0
442,11.0,109.0,2017,66.0,21.0,100000000.0,33700160.0,220796020.0,3.5,120796020.0
443,0.0,113.0,2015,66.0,21.0,100000000.0,28782480.0,126704590.0,7.9,26704590.0
444,9.0,110.0,2019,65.0,21.0,100000000.0,27166770.0,75486350.0,8.5,-24513650.0
445,1.0,121.0,2015,66.0,21.0,100000000.0,25020758.0,89693310.0,5.3,-10306690.0
446,11.0,119.0,2014,66.0,21.0,100000000.0,23022308.0,103039256.0,7.4,3039256.0
447,1.0,94.0,2005,65.0,21.0,100000000.0,17018422.0,59918424.0,1.6,-40081576.0
448,0.0,128.0,2018,47.0,21.0,100000000.0,15951040.0,85480270.0,4.8,-14519730.0
449,0.0,108.0,2021,66.0,21.0,100000000.0,13287908.0,27075660.0,7.1,-72924340.0
450,6.0,153.0,2021,65.0,21.0,100000000.0,10853945.0,30055232.0,6.2,-69944768.0
451,3.0,110.0,2002,65.0,21.0,100000000.0,4411102.0,7094995.0,1.9,-92905005.0
452,6.0,141.0,2012,13.0,21.0,100000000.0,311434.0,98227016.0,9.1,-1772984.0
453,1.0,118.0,2020,66.0,21.0,100000000.0,311434.0,75615.0,2.6,-99924385.0
454,1.0,89.0,2015,66.0,21.0,99000000.0,130178410.0,250091620.0,7.6,151091620.0
455,1.0,107.0,2019,2.0,21.0,99000000.0,105806510.0,190131040.0,6.8,91131040.0
456,0.0,116.0,2018,66.0,21.0,99000000.0,30824628.0,85210020.0,9.4,-13789980.0
457,1.0,129.0,2001,66.0,21.0,98000000.0,202007650.0,435040400.0,9.5,337040400.0
458,6.0,152.0,2019,66.0,21.0,97600000.0,117624360.0,224418750.0,7.7,126818750.0
459,6.0,155.0,2002,66.0,21.0,97000000.0,77730500.0,183124620.0,8.1,86124620.0
460,7.0,123.0,2017,66.0,21.0,97000000.0,74262030.0,238521250.0,5.5,141521250.0
461,6.0,105.0,2015,66.0,21.0,95000000.0,201151360.0,542351360.0,8.0,447351360.0
462,1.0,87.0,2012,66.0,21.0,95000000.0,161321840.0,879765100.0,6.2,784765100.0
463,0.0,144.0,2001,66.0,21.0,95000000.0,108638744.0,159691090.0,8.8,64691090.0
464,3.0,146.0,2010,66.0,21.0,95000000.0,95347700.0,294680770.0,4.3,199680770.0
465,1.0,119.0,2010,66.0,21.0,95000000.0,88768300.0,223050880.0,6.8,128050880.0
466,3.0,85.0,2012,66.0,21.0,95000000.0,86907740.0,104907740.0,5.1,9907740.0
467,0.0,98.0,2010,66.0,21.0,95000000.0,81562940.0,165720930.0,2.4,70720930.0
468,0.0,126.0,1997,66.0,21.0,95000000.0,63570864.0,263893840.0,8.6,168893840.0
469,1.0,89.0,2000,66.0,21.0,95000000.0,50802660.0,65700000.0,6.3,-29300000.0
470,6.0,135.0,2009,47.0,21.0,95000000.0,44114230.0,94894450.0,7.2,-105550.0
471,1.0,123.0,2016,66.0,21.0,95000000.0,26410476.0,91669650.0,8.5,-3330350.0
472,1.0,102.0,2014,66.0,21.0,95000000.0,17725784.0,108874970.0,3.4,13874970.0
473,1.0,100.0,2003,66.0,21.0,94000000.0,380529380.0,936094850.0,8.6,842094850.0
474,1.0,201.0,2003,47.0,21.0,94000000.0,377845920.0,1120214000.0,8.6,1026214000.0
475,1.0,179.0,2002,47.0,21.0,94000000.0,342549000.0,919148740.0,9.5,825148740.0
476,1.0,100.0,2001,65.0,21.0,94000000.0,131144184.0,273330180.0,4.7,179330180.0
477,0.0,129.0,2015,65.0,5.0,94000000.0,128261730.0,404561730.0,8.4,310561730.0
478,1.0,179.0,2001,47.0,21.0,93000000.0,315544740.0,891216830.0,9.5,798216830.0
479,0.0,93.0,2001,66.0,21.0,93000000.0,181166110.0,365900000.0,3.6,272900000.0
480,1.0,120.0,2011,66.0,21.0,93000000.0,176760200.0,470986200.0,7.7,377986200.0
481,1.0,96.0,2008,66.0,21.0,92500000.0,71195060.0,162839660.0,8.2,70339660.0
482,1.0,115.0,2004,66.0,21.0,92000000.0,261441090.0,631441100.0,6.2,539441100.0
483,0.0,98.0,2013,66.0,21.0,92000000.0,67349200.0,304249180.0,4.0,212249180.0
484,12.0,137.0,2004,66.0,21.0,92000000.0,22406362.0,23911362.0,6.6,-68088638.0
485,1.0,110.0,1995,66.0,21.0,92000000.0,10017322.0,18517322.0,4.0,-73482678.0
486,1.0,114.0,2013,66.0,21.0,91000000.0,58236840.0,187861180.0,7.1,96861180.0
487,1.0,119.0,2017,66.0,21.0,90000000.0,404508930.0,961613200.0,8.7,871613200.0
488,1.0,98.0,1997,66.0,21.0,90000000.0,250690540.0,587790500.0,7.9,497790500.0
489,1.0,92.0,1999,66.0,21.0,90000000.0,245852180.0,511358270.0,8.7,421358270.0
490,0.0,90.0,2001,66.0,21.0,90000000.0,226164290.0,347425820.0,7.4,257425820.0
491,1.0,133.0,2009,66.0,21.0,90000000.0,209028670.0,498438200.0,9.4,408438200.0
492,0.0,124.0,2020,66.0,21.0,90000000.0,204417860.0,424536900.0,9.6,334536900.0
493,1.0,93.0,2009,66.0,21.0,90000000.0,196573710.0,886686850.0,6.8,796686850.0
494,1.0,117.0,2018,66.0,21.0,90000000.0,190173200.0,375516700.0,9.2,285516700.0
495,1.0,122.0,2022,36.0,21.0,90000000.0,175804270.0,338404260.0,9.6,248404260.0
496,11.0,126.0,2000,66.0,21.0,90000000.0,155464350.0,288693980.0,5.8,198693980.0
497,1.0,99.0,2020,10.0,21.0,90000000.0,146066460.0,303978750.0,6.7,213978750.0
498,1.0,96.0,2011,66.0,21.0,90000000.0,143619800.0,487519800.0,7.1,397519800.0
499,11.0,159.0,2019,65.0,21.0,90000000.0,142502720.0,377562050.0,7.3,287562050.0
500,6.0,151.0,2006,66.0,21.0,90000000.0,132384310.0,289660600.0,9.4,199660600.0
501,0.0,98.0,2000,66.0,21.0,90000000.0,125305544.0,259736100.0,6.0,169736100.0
502,1.0,87.0,1998,66.0,21.0,90000000.0,120620260.0,303500000.0,8.5,213500000.0
503,3.0,106.0,2008,66.0,21.0,90000000.0,110515310.0,191145250.0,7.0,101145250.0
504,11.0,160.0,2011,66.0,21.0,90000000.0,102515790.0,239373970.0,8.6,149373970.0
505,6.0,149.0,1997,66.0,21.0,90000000.0,100920330.0,165900000.0,6.6,75900000.0
506,3.0,113.0,2008,66.0,21.0,90000000.0,100018840.0,202910990.0,7.0,112910990.0
507,0.0,129.0,1995,66.0,21.0,90000000.0,100012500.0,366101660.0,8.3,276101660.0
508,12.0,128.0,2016,66.0,21.0,90000000.0,93432660.0,162122640.0,7.1,72122640.0
509,1.0,86.0,2015,66.0,21.0,90000000.0,85886984.0,249517950.0,5.1,159517950.0
510,1.0,96.0,2001,66.0,21.0,90000000.0,84052760.0,186049020.0,5.4,96049020.0
511,11.0,120.0,2008,66.0,21.0,90000000.0,83107830.0,203932180.0,6.5,113932180.0
512,1.0,105.0,2015,66.0,21.0,90000000.0,78765980.0,244041810.0,4.6,154041810.0
513,6.0,145.0,2001,66.0,21.0,90000000.0,78616690.0,235900000.0,8.1,145900000.0
514,1.0,88.0,2003,66.0,21.0,90000000.0,75817990.0,155750620.0,6.4,65750620.0
515,7.0,110.0,2000,66.0,21.0,90000000.0,73209340.0,191200000.0,2.8,101200000.0
516,11.0,128.0,2005,65.0,21.0,90000000.0,72708160.0,162753840.0,9.5,72753840.0
517,1.0,105.0,2013,66.0,21.0,90000000.0,68559550.0,200859550.0,5.5,110859550.0
518,1.0,117.0,2003,66.0,21.0,90000000.0,65653760.0,157092940.0,4.4,67092940.0
519,11.0,129.0,2016,66.0,21.0,90000000.0,65075540.0,328325000.0,5.3,238325000.0
520,0.0,127.0,2001,65.0,21.0,90000000.0,62362560.0,143049570.0,7.5,53049570.0
521,0.0,116.0,1997,66.0,21.0,90000000.0,61363304.0,169400000.0,8.8,79400000.0
522,1.0,112.0,2000,66.0,21.0,90000000.0,60874616.0,106000000.0,3.0,16000000.0
523,0.0,118.0,2018,66.0,21.0,90000000.0,58250804.0,273477500.0,9.0,183477500.0
524,6.0,131.0,1999,66.0,21.0,90000000.0,58220776.0,87420776.0,5.8,-2579224.0
525,1.0,126.0,2004,32.0,21.0,90000000.0,51877964.0,203653520.0,8.1,113653520.0
526,0.0,102.0,1997,66.0,21.0,90000000.0,47546796.0,120100000.0,8.6,30100000.0
527,6.0,127.0,2022,66.0,21.0,90000000.0,45630104.0,130859620.0,7.9,40859620.0
528,11.0,107.0,1997,66.0,21.0,90000000.0,42885590.0,140900000.0,6.9,50900000.0
529,0.0,138.0,2002,65.0,21.0,90000000.0,35168970.0,65716130.0,9.5,-24283870.0
530,0.0,112.0,2011,66.0,21.0,90000000.0,21295020.0,63356132.0,7.4,-26643868.0
531,1.0,102.0,2011,22.0,21.0,90000000.0,20377912.0,139877920.0,6.1,49877920.0
532,6.0,134.0,2017,59.0,21.0,90000000.0,8224288.0,10551417.0,8.7,-79448583.0
533,9.0,108.0,2010,28.0,21.0,90000000.0,195459.0,20466016.0,2.7,-69533984.0
534,0.0,114.0,1996,66.0,21.0,88000000.0,241688380.0,495700000.0,7.7,407700000.0
535,6.0,144.0,2005,66.0,21.0,88000000.0,61649910.0,105021490.0,9.1,17021490.0
536,0.0,107.0,2018,66.0,21.0,88000000.0,51024708.0,159487570.0,3.3,71487570.0
537,0.0,121.0,2021,66.0,21.0,88000000.0,28264324.0,34666980.0,6.7,-53333020.0
538,0.0,106.0,2005,66.0,21.0,87500000.0,154696080.0,333132740.0,4.5,245632740.0
539,7.0,131.0,2001,66.0,21.0,87000000.0,165092270.0,350100300.0,9.4,263100300.0
540,6.0,140.0,2003,66.0,21.0,86000000.0,120277860.0,148715340.0,7.6,62715340.0
541,1.0,143.0,2000,66.0,21.0,85000000.0,233632140.0,427230530.0,8.4,342230530.0
542,1.0,108.0,2006,66.0,21.0,85000000.0,198000320.0,385000320.0,7.0,300000320.0
543,11.0,116.0,2001,66.0,21.0,85000000.0,183417150.0,450728540.0,7.0,365728540.0
544,11.0,108.0,2004,66.0,21.0,85000000.0,176087460.0,311001120.0,9.4,226001120.0
545,0.0,117.0,1997,66.0,21.0,85000000.0,172956420.0,315268350.0,6.6,230268350.0
546,1.0,112.0,2021,66.0,21.0,85000000.0,162790990.0,397606180.0,9.8,312606180.0
547,0.0,107.0,2009,66.0,21.0,85000000.0,155064270.0,359347840.0,9.1,274347840.0
548,1.0,88.0,2008,66.0,21.0,85000000.0,154529440.0,299477900.0,6.9,214477900.0
549,1.0,140.0,2014,66.0,21.0,85000000.0,150947890.0,276014980.0,6.9,191014980.0
550,1.0,91.0,2012,66.0,21.0,85000000.0,148313060.0,378223200.0,7.2,293223200.0
551,0.0,132.0,2019,66.0,21.0,85000000.0,140371650.0,363664540.0,7.5,278664540.0
552,10.0,108.0,2007,66.0,21.0,85000000.0,127706880.0,340384130.0,8.0,255384130.0
553,11.0,114.0,2012,66.0,0.0,85000000.0,126181630.0,207884400.0,6.9,122884400.0
554,3.0,115.0,2007,66.0,21.0,85000000.0,119725280.0,185708460.0,6.9,100708460.0
555,1.0,122.0,2007,66.0,21.0,85000000.0,117144460.0,311744480.0,8.1,226744480.0
556,10.0,118.0,2009,66.0,21.0,85000000.0,112735380.0,224614750.0,8.9,139614750.0
557,0.0,127.0,1998,66.0,21.0,85000000.0,111549840.0,250649840.0,7.8,165649840.0
558,1.0,86.0,2006,66.0,21.0,85000000.0,85105256.0,191932160.0,5.7,106932160.0
559,3.0,104.0,2011,66.0,21.0,85000000.0,78046570.0,150422940.0,4.8,65422940.0
560,1.0,100.0,2000,66.0,21.0,85000000.0,66941560.0,66941560.0,3.2,-18058440.0
561,1.0,95.0,2012,66.0,21.0,85000000.0,64935170.0,173613490.0,2.8,88613490.0
562,10.0,135.0,2006,66.0,21.0,85000000.0,63280000.0,204920450.0,8.0,119920450.0
